KODE_CABANG,CUSTOMER_NUMBER,ALAMAT,LATITUDE,LONGITUDE,STATE,CITY,PROVINCE,ZIP_CODE,CHANNEL,SHIP_METHOD_CODE,SHIP_METHOD_DESC,DELIVERY_AREA_GROUP
SBY,178439,JL. KENJERAN 56 - A RT. 09 RW. 02 KAPASAN - SIMOKERTO,-7.24140829999999,112.7545471,KAPASAN,SURABAYA,JAWA TIMUR,60141,GT TRADITIONAL LOCAL SUBDIST,B-DR-07A,BASE 07A,DALAM KOTA
SBY,178445,JL A YANI NO 370 KECAMATAN PANDAAN KOTA PASURUAN PETUNG ASRI-PANDAAN,-7.6545463,112.6885346,PANDAAN,PASURUAN,JAWA TIMUR,67156,LAB INDEPENDENT,U-DR-10C,UPCNT 10C,LUAR KOTA
SBY,178449,JL.KESATRIAN NO.17 SAWUNGGALING - WONOKROMO,-7.29733,112.7230801,WONOKROMO,SURABAYA,JAWA TIMUR,60243,OTH IN HOSPITAL,P-DR-02B,PERI 02B,PINGGIRAN KOTA
SBY,178465,JL. RAYA BAY PASS NO. 1 LINGK. KLUNCING PETUNGSARI - PANDAAN,-7.6528295,112.6906315,PANDAAN,PASURUAN,JAWA TIMUR,67156,SPECIALIST CLINIC (SPC),U-DR-10C,UPCNT 10C,LUAR KOTA
SBY,178467,JL. BONOROGO NO. 03 LAWANGAN DAYA-PADEMAWU,-7.1560703,113.4889364,LAWANGAN DAYA,PAMEKASAN,JAWA TIMUR,69323,HOSPITAL PRIVATE (PVT),U-DR-04A,UPCNT 04A,LUAR KOTA
SBY,178469,DS BOGOREJO MERAKURAK,-6.8789037,112.0088861,MERAKKURAK,TUBAN,JAWA TIMUR,62355,GENERAL CLINIC (GEN),U-DR-12B,UPCNT 12B,LUAR KOTA
SBY,178482,JL KALIMANTAN NO 161 GKB - YOSOWILANGUN,-7.1447981,112.6152881,MANYAR,GRESIK,JAWA TIMUR,61151,PHARMACY REGULAR (REG),U-DR-14B,UPCNT 14B,LUAR KOTA
SBY,178500,PERUM GRAND SURYA B 40 DAMARSI - BUDURAN,-7.4101471,112.7554098,BUDURAN,SIDOARJO,JAWA TIMUR,61252,VETERINARY OTHERS,B-DR-08A,BASE 08A,DALAM KOTA
SBY,178529,RUKO PEPILAND BLOK B-09 JL. JATISARI BESAR PEPELEGI - WARU,-7.3589863,112.7191624,TAMAN,SIDOARJO,JAWA TIMUR,61257,PBAK REGULAR,P-DR-03C,PERI 03C,PINGGIRAN KOTA
SBY,178531,JL. AHMAD YANI NO. 21 KIDUL DALEM-BANGIL,-7.34265139999999,112.7297606,BANGIL,PASURUAN,JAWA TIMUR,67153,PHARMACY CHAIN (CHN),U-DR-10C,UPCNT 10C,LUAR KOTA
SBY,178536,JL TAMAN PONDOK JATI BLOK A NO. 7A GELURAN-TAMAN,-7.3667111,112.6958039,TAMAN,SIDOARJO,JAWA TIMUR,61257,PHARMACY CHAIN (CHN),P-DR-03C,PERI 03C,PINGGIRAN KOTA
SBY,178596,"TITAN CENTER LT 4 JL BOULEVARD BINTARO B7/B1NO.5 PONDOK JAYA, PONDOK AREN",-6.2809069,106.7264585,PONDOK JAYA,TANGERANG SELATAN,BANTEN,15224,ESTORE,P-DR-02B,PERI 02B,PINGGIRAN KOTA
SBY,178644,WESTERN VILLAGE A4/39 BABAT JERAWAT - PAKAL,-7.2356982,112.6352539,PAKAL,SURABAYA,JAWA TIMUR,60196,VET COMPANION,U-DR-14B,UPCNT 14B,LUAR KOTA
SBY,178709,JL. JEMUR NGAWINAN NO. 56 RT. 007 RW. 002 JEMUR WONOSARI - WONOCOLO,-7.3278456,112.7348466,JEMUR WONOSARI,SURABAYA,JAWA TIMUR,60237,OTH TENDER,B-DR-01A,BASE 01A,DALAM KOTA
SBY,178759,JL RAYA JOMBANG KM 02 KARANGKEMBANG - BABAT,-7.1581121,112.1665031,BABAD,LAMONGAN,JAWA TIMUR,62271,HEALTH PUBLIC CENTRE (PUSKESMAS),U-DR-11B,UPCNT 11B,LUAR KOTA
SBY,178770,JL. YOS SUDARSO NO. 119 CATAKGAYAM - MOJOWARNO,-7.59515579999999,112.317654,MOJOWARNO,JOMBANG,JAWA TIMUR,61475,PHARMACY REGULAR (REG),U-DR-09C,UPCNT 09C,LUAR KOTA
SBY,178827,RUNGKUT INDUSTRI RAYA NO.19 RUNGKUT KIDUL - RUNGKUT,-7.3298321,112.7610209,RUNGKUT KIDUL,SURABAYA,JAWA TIMUR,60293,GT KOPERASI,P-DR-01B,PERI 01B,PINGGIRAN KOTA
SBY,178865,JL RAYA SERUNI NO 159 GEDANGAN SIDOARJO GEDANGAN-GEDANGAN,-7.38967619999999,112.7279598,GEDANGAN,SIDOARJO,JAWA TIMUR,61254,PARAMEDIC,P-DR-03C,PERI 03C,PINGGIRAN KOTA
SBY,178903,RUKO CITRA DIAMOND BLOK R2 NO. 9 TEMU - PRAMBON,-7.4458951,112.570393,PRAMBON,SIDOARJO,JAWA TIMUR,61264,PHARMACY REGULAR (REG),U-DR-07C,UPCNT 07C,LUAR KOTA
SBY,178912,JL PANGLIMA SUDIRMAN NO.39 SUKODADI,-7.09344319999999,112.3259767,SUKODADI,LAMONGAN,JAWA TIMUR,62253,HEALTH PUBLIC CENTRE (PUSKESMAS),U-DR-13B,UPCNT 13B,LUAR KOTA
SBY,178944,JL WR SUPRATMAN NO 32 DESA PANGGUNG PASURUAN PANGGUNG-PASURUAN,-7.642155,112.90745,PANGGUNGREJO,PASURUAN,JAWA TIMUR,67124,GT GROCERY STORE,U-DR-10C,UPCNT 10C,LUAR KOTA
SBY,178945,JL RAYA RACI NO 51 BANGIL PASURUAN BANGIL-BANGIL,-7.60433199999999,112.8149657,BANGIL,PASURUAN,JAWA TIMUR,67153,GT GROCERY STORE,U-DR-10C,UPCNT 10C,LUAR KOTA
SBY,178963,JL. RAYA WARU NO. 2 KEMBANGAN SELATAN KEMBANGAN,-6.1866784,106.7441048,SIWALAN KERTO,SURABAYA,JAWA TIMUR,60236,MODERN KEY ACCOUNT (NKA),P-DR-03A,PERI 03A,PINGGIRAN KOTA
SBY,178964,JL. JEMUR ANDAYANI NO.55 RT. 004 RW. 007 JEMUR WONOSARI - WONOCOLO,-7.32860389999999,112.7418878,JEMUR WONOSARI,SURABAYA,JAWA TIMUR,60237,GT KOPERASI,B-DR-07A,BASE 07A,DALAM KOTA
SBY,178967,JL. KEJAWAN PUTIH KEJAWAN PUTIH TAMBAK - MULYOREJO,-7.2811751,112.8016143,KEJAWANPUTIH TAMBAK,SURABAYA,JAWA TIMUR,60112,MODERN INDEPENDENT (MTI),P-DR-01B,PERI 01B,PINGGIRAN KOTA
SBY,178980,WISMA INDAH TIMUR JL. ASOKA NO. 6 BOJONEGORO,-7.1620653,111.8741002,BLIMBING,MALANG,JAWA TIMUR,65125,VET COMPANION,U-DR-10A,UPCNT 10A,LUAR KOTA
SBY,179006,JL PANGLIMA SUDIRMAN NO.144 KAUMAN,-7.6000052,111.9103924,KAUMAN,BOJONEGORO,JAWA TIMUR,62113,PHARMACY REGULAR (REG),U-DR-13B,UPCNT 13B,LUAR KOTA
SBY,179007,JL. RAYA KERTAJAYA INDAH NO. 121 BLOK O-224 GEBANG PUTIH - SUKOLILO,-7.279363,112.786384,GEBANG PUTIH,SURABAYA,JAWA TIMUR,60117,PHARMACY REGULAR (REG),B-DR-05A,BASE 05A,DALAM KOTA
SBY,179008,RUKO GRAHA KOTA BLOK BB NO. 24 SUKO - SIDOARJO,-7.46006089999999,112.7118283,SIDOKLUMPUK,SIDOARJO,JAWA TIMUR,61218,PHARMACY REGULAR (REG),P-DR-02C,PERI 02C,PINGGIRAN KOTA
SBY,179024,JL PATAR LOR RT 01 RW 01 KELURAHAN NGARESREJO KECAMATAN SUKODONO KOTA SIDOARJO NGARESREJO-SUKODONO,-7.3922962,112.6429608,SUKODONO,SIDOARJO,JAWA TIMUR,61258,GENERAL CLINIC (GEN),P-DR-02C,PERI 02C,PINGGIRAN KOTA
SBY,179067,JL. WICAKSONO DURUN BARAN RT. 003 RW. 001 WINONG - GEMPOL,-7.5576775,112.7030575,GEMPOL,PASURUAN,JAWA TIMUR,67155,PHARMACY REGULAR (REG),U-DR-10C,UPCNT 10C,LUAR KOTA
SBY,179085,JL. RAYA MARGOREJO INDAH A 138-146 NO. 60-68 MARGOREJO-WONOCOLO,-7.3183432,112.7452107,MARGOREJO,SURABAYA,JAWA TIMUR,60238,PHARMACY REGULAR (REG),B-DR-02A,BASE 02A,DALAM KOTA
SBY,179094,JL. KARANG ASEM IV/3 BLOK B-1 PLOSO - TAMBAKSARI,-7.247676,112.770358,PLOSO,SURABAYA,JAWA TIMUR,60133,GT TRADITIONAL LOCAL SUBDIST,B-DR-07A,BASE 07A,DALAM KOTA
SBY,179100,PERUM PONDOK JATI II BF-10 RT. 45 RW. 11 PAGER WOJO - BUDURAN,-7.4430387,112.7006176,BUDURAN,SIDOARJO,JAWA TIMUR,61252,OTH SPREADING,P-DR-03C,PERI 03C,PINGGIRAN KOTA
SBY,179112,JL MAYJEND SUNGKONO PERUM CRIS KENCANA H-2 GUNUNGSARI - DUKUHPAKIS,-7.2940963,112.7177043,GUNUNGSARI,SURABAYA,JAWA TIMUR,60224,OTH SPREADING,P-DR-02B,PERI 02B,PINGGIRAN KOTA
SBY,179115,JL. POGOT NO. 86 TANAH KALI KEDINDING - KENJERAN,-7.23331189999999,112.7699356,TANAH KALIKEDINDING,SURABAYA,JAWA TIMUR,60129,PHARMACY CHAIN (CHN),B-DR-06A,BASE 06A,DALAM KOTA
SBY,179125,JL GIRILAYA NO.21C SAWAHAN,-7.2786462,112.7239722,SAWAHAN,SURABAYA,JAWA TIMUR,60251,PHARMACY REGULAR (REG),P-DR-02B,PERI 02B,PINGGIRAN KOTA
SBY,179126,JL MASTRIP NO.840 WARU GUNUNG - KARANGPILANG,-7.3502806,112.6678259,KARANGPILANG,SURABAYA,JAWA TIMUR,60221,PHARMACY CHAIN (CHN),P-DR-01B,PERI 01B,PINGGIRAN KOTA
SBY,179193,RUKO KLAMPIS JAYA BLOK J-K-L NO. 31 KLAMPIS NGASEM-SUKOLILO,-7.2841231,112.7767438,SUKOLILO,SURABAYA,JAWA TIMUR,60122,OTH SPREADING,U-DR-14B,UPCNT 14B,LUAR KOTA
SBY,179203,DUSUN NGEMBEH RT/RW 002/002 DESA NGEMBEH KECAMATAN DLANGU KAB. MOJOKERTO NGEMBEH-DLANGU,-7.55914759999999,112.4932191,DLANGU,MOJOKERTO,JAWA TIMUR,61371,GT TRADITIONAL LOCAL SUBDIST,U-DR-08C,UPCNT 08C,LUAR KOTA
SBY,179205,JL. KEDUNG COWEK NO. 175 KAPASMADYA BARU-TAMBAK SARI,-7.23417369999999,112.7720407,TAMBAKSARI,SURABAYA,JAWA TIMUR,60136,PBF REGULAR,B-DR-05A,BASE 05A,DALAM KOTA
SBY,179247,JL TANJUNGSARI BARU NO.46 TANJUNGSARI,-7.01862539999999,109.9645726,TANJUNGSARI,SURABAYA,JAWA TIMUR,60187,GENERAL CLINIC (GEN),P-DR-02B,PERI 02B,PINGGIRAN KOTA
SBY,179271,JL. PEREMPATAN PASAR JETIS JETIS,-7.9342343,111.4761526,JETIS,MOJOKERTO,JAWA TIMUR,61352,GT OTHERS TRADITIONAL,U-DR-08C,UPCNT 08C,LUAR KOTA
SBY,179272,JL. SURODINAWAN NO. 202 SURODINAWAN PRAJURIT KULON,-7.4931399,112.4199196,PRAJURIT KULON,MOJOKERTO,JAWA TIMUR,61326,GT OTHERS TRADITIONAL,U-DR-08C,UPCNT 08C,LUAR KOTA
SBY,179273,JL. RAYA PERNING NO. 55 JETIS,-7.4068543,112.4902404,JETIS,MOJOKERTO,JAWA TIMUR,61352,GT MILK STORE,U-DR-08C,UPCNT 08C,LUAR KOTA
SBY,179341,JL PAHLAWAN NO.23 GAPURO SUKOLILO,-7.1590069,112.6551407,GAPURO SUKOLILO,GRESIK,JAWA TIMUR,61113,PHARMACY REGULAR (REG),U-DR-14B,UPCNT 14B,LUAR KOTA
SBY,179342,JL. MANYAR TIRTOASRI 6/6  RT 001 RW 007 KLAMPIS NGASEM - SUKOLILO,-7.28427179999999,112.7706325,KLAMPISNGASEM,SURABAYA,JAWA TIMUR,60117,SPECIALIST DOCTOR (SPC),B-DR-04A,BASE 04A,DALAM KOTA
SBY,179387,"JL, AHMAD YANI NO. 228 GAYUNGAN-WONOCOLO",-7.335631,112.729516,GAYUNGAN,SURABAYA,JAWA TIMUR,60235,PHARMACY CHAIN (CHN),B-DR-02A,BASE 02A,DALAM KOTA
SBY,179388,JL.JEMURSARI NO 4  WONOCOLO  SURABAYA JEMURSARI-WONOCOLO,-7.326861,112.736093,JEMUR WONOSARI,SURABAYA,JAWA TIMUR,60237,GENERAL CLINIC (GEN),B-DR-01A,BASE 01A,DALAM KOTA
SBY,179402,JL. MULYOSARI NO 292 KALISARI - MULYOREJO,-7.26854399999999,112.7962056,MULYOREJO,SURABAYA,JAWA TIMUR,60115,PHARMACY REGULAR (REG),B-DR-05A,BASE 05A,DALAM KOTA
SBY,179410,JL PURI LIDAH KULON INDAH BLOK A 8-9 LIDAH KULON - LAKARSANTRI,-7.300846,112.6538092,LIDAH KULON,SURABAYA,JAWA TIMUR,60213,PHARMACY REGULAR (REG),P-DR-01B,PERI 01B,PINGGIRAN KOTA
SBY,179419,JL. BENDUL MERISI NO. 53 JAGIR-WONOKROMO,-7.3058285,112.7399152,WONOKROMO,SURABAYA,JAWA TIMUR,60243,PHARMACY CHAIN (CHN),B-DR-02A,BASE 02A,DALAM KOTA
SBY,179420,JL. RUNGKUT MADYA NO 97  SURABAYA RUNGKUT-GUNUNG ANYAR,-7.3312825,112.7787222,GUNUNGSARI,SURABAYA,JAWA TIMUR,60224,PHARMACY CHAIN (CHN),B-DR-01A,BASE 01A,DALAM KOTA
SBY,179421,JL. SEMOLOWARU NO 124  SEMOLOWARU  SUKOLILO  SURABAYA SEMOLOWARU-SUKOLILO,-7.30067099999999,112.7778494,SUKOLILO,SURABAYA,JAWA TIMUR,60122,PHARMACY CHAIN (CHN),B-DR-04A,BASE 04A,DALAM KOTA
SBY,179433,JL.RAYA JEMURSARI NO.108   JEMURSARI  WONOCOLO  SURABAYA  JAWA TIMUR  60237 JEMURSARI-WONOCOLO,-7.3219722,112.7449078,KENDANGSARI,SURABAYA,JAWA TIMUR,60292,SPECIALIST CLINIC (SPC),P-DR-01B,PERI 01B,PINGGIRAN KOTA
SBY,179434,JL. RAYA NGINDEN NO.3  NGINDEN JANGKUNGAN  SUKOLILO  SURABAYA  JAWATIMUR  60118 NGINDEN JANGKUNGAN-SUKOLILO,-7.30004919999999,112.762464,SUKOLILO,SURABAYA,JAWA TIMUR,60122,PHARMACY CHAIN (CHN),B-DR-04A,BASE 04A,DALAM KOTA
SBY,179520,JL KRANGGAN NO 8 A,-6.3712364,106.9186216,BUBUTAN,SURABAYA,JAWA TIMUR,60174,MODERN KEY ACCOUNT (NKA),P-DR-02A,PERI 02A,PINGGIRAN KOTA
SBY,179550,MANYAR TRITO ASRI I/12 RT.001 RW.007 KLAMPIS NGASEM - SUKOLILO,-7.310707,112.747814,KLAMPISNGASEM,SURABAYA,JAWA TIMUR,60117,SPECIALIST DOCTOR (SPC),B-DR-04A,BASE 04A,DALAM KOTA
SBY,179569,JL SURABAYA-MOJOKERTO KM 44 KELURAHAN KRAMAT TEMENGGUNG KECAMATAN TARIK KOTA SIDOARJO KRAMAT TEMENGGUNG-TARIK,-7.43470059999999,112.4619225,TARIK,SIDOARJO,JAWA TIMUR,61265,GT KOPERASI,U-DR-08C,UPCNT 08C,LUAR KOTA
SBY,179591,JL TRUNOJOYO NO 3-5 DES MAGERSARI KEC MAGERSARI KOTA MOJOKERTO MAGERSARI-MAGERSARI,-7.4592515,112.4400697,MAGERSARI,MOJOKERTO,JAWA TIMUR,61318,SPECIALIST CLINIC (SPC),U-DR-08C,UPCNT 08C,LUAR KOTA
SBY,179593,JL. GARUDA NO 112 BETRO-SEDATI,-7.3915781,112.7599851,SEDATI,SIDOARJO,JAWA TIMUR,61253,PHARMACY REGULAR (REG),P-DR-03C,PERI 03C,PINGGIRAN KOTA
SBY,179595,JL. KARAH AGUNG NO. 29 KARAH-JAMBANGAN,-7.31179319999999,112.714578,KARAH,SURABAYA,JAWA TIMUR,60232,PHARMACY REGULAR (REG),B-DR-02A,BASE 02A,DALAM KOTA
SBY,179604,JL. JUANDA NO 4 RT/RW 007/007 DS KEPANJEN KEC JOMBANG KEPANJEN,-7.544858,112.239892,KEPANJEN,JOMBANG,JAWA TIMUR,61411,MODERN INDEPENDENT (MTI),U-DR-09C,UPCNT 09C,LUAR KOTA
SBY,179624,JL JATI PASAR NO. 36 RT.02/RW.02 JATIPASAR TROWULAN-MOJOKERTO JATIPASAR-TROWULAN,-7.5467131,112.3948737,TROWULAN,MOJOKERTO,JAWA TIMUR,61362,GT OTHERS TRADITIONAL,U-DR-08C,UPCNT 08C,LUAR KOTA
SBY,179647,JL. ACHMAD YANI NO. 15 KARANGKETUG - GADING REJO,-7.6308634,112.880654,GADINGREJO,PASURUAN,JAWA TIMUR,67134,HOSPITAL PRIVATE (PVT),U-DR-10C,UPCNT 10C,LUAR KOTA
SBY,179653,JL. KALIANYAR 62 KAPASARI-GENTENG,-7.248539,112.7478698,KAPASARI,SURABAYA,JAWA TIMUR,60273,PBF REGULAR,B-DR-06A,BASE 06A,DALAM KOTA
SBY,179689,JL. KH. HASYIM ASY'ARI NO. 123 PLANDI - JOMBANG,-7.5668613,112.2366786,JOMBANG,JOMBANG,JAWA TIMUR,61415,HOSPITAL PRIVATE (PVT),U-DR-09C,UPCNT 09C,LUAR KOTA
SBY,179697,"JL. RAYA PADEMAWU KOMPLEK PERTOKOAN DEPAN PUSKESMAS PADEMAWU, NO. 01 BARURAMBAT TIMUR-PADEMAWU",-7.17302539999999,113.5134165,BARURAMBAT TIMUR,PAMEKASAN,JAWA TIMUR,69321,PHARMACY REGULAR (REG),U-DR-05A,UPCNT 05A,LUAR KOTA
SBY,179713,JL. JEMUR ANDAYANI XIV/23 RT.006 RW.001 JEMUR WONOSARI-WONOCOLO,-7.32517329999999,112.7360686,JEMUR WONOSARI,SURABAYA,JAWA TIMUR,60237,SPECIALIST DOCTOR (SPC),B-DR-01A,BASE 01A,DALAM KOTA
SBY,179761,JL. GAJAH MAGERSARI NO. 18 RT. 011 RW. 004 MAGERSARI - SIDOARJO,-7.44630039999999,112.7107433,MAGERSARI,SIDOARJO,JAWA TIMUR,61211,GENERAL CLINIC (GEN),P-DR-03C,PERI 03C,PINGGIRAN KOTA
SBY,179764,JL. PUTRO AGUNG NO 15 RANGKAH - TAMBAK SARI,-7.24932799999999,112.768327,RANGKAH,SURABAYA,JAWA TIMUR,60135,PHARMACY REGULAR (REG),P-DR-01B,PERI 01B,PINGGIRAN KOTA
SBY,179799,JL SIMPANG DARMO PERMAI SELATAN I/26 PRADAH KALI KENDAL - DUKUH PAKIS,-7.2799836,112.6826884,DUKUH PAKIS,SURABAYA,JAWA TIMUR,60225,PBAK REGULAR,P-DR-01B,PERI 01B,PINGGIRAN KOTA
SBY,179855,JL. TRUNOJOYO NO. 14 KRATON-BANGKALAN,-7.02658289999999,112.75316,KRATON,BANGKALAN,JAWA TIMUR,69111,PHARMACY REGULAR (REG),U-DR-01A,UPCNT 01A,LUAR KOTA
SBY,179868,JL. AHMAD YANI NO. 202 GAYUNGAN - GAYUNGAN,-7.3317589,112.730529,GAYUNGAN,SURABAYA,JAWA TIMUR,60235,VET COMPANION,B-DR-08A,BASE 08A,DALAM KOTA
SBY,179869,JL. RAYA JEMURSARI 76 BLOK C-17 TENGGILIS MEJOYO-TENGGILIS MEJOYO,-7.3167383,112.7520788,TRENGGILIS MEJOYO,SURABAYA,JAWA TIMUR,60292,VETERINARY OTHERS,B-DR-08A,BASE 08A,DALAM KOTA
SBY,179877,JL. KARTINI NO. 27 SIDOKLUMPUK - SIDOARJO,-7.4470676,112.7223236,SIDOKLUMPUK,SIDOARJO,JAWA TIMUR,61218,PHARMACY REGULAR (REG),P-DR-03C,PERI 03C,PINGGIRAN KOTA
SBY,179888,JL. MAYJEN YONO SUWONO NO 09 PRADAH KALI KENDAL - DUKUH PAKIS,-7.2910515,112.7156515,PRADAH KALI KENDAL,SURABAYA,JAWA TIMUR,60226,MODERN KEY ACCOUNT (NKA),P-DR-02A,PERI 02A,PINGGIRAN KOTA
SBY,179896,JL PRAPANCA NO 55 KELURAHAN MENTIKAN KEC PRAJURIT KULON MOJOKERTO MENTIKAN-PRAJURIT KULON,-7.46601079999999,112.4274468,PRAJURIT KULON,MOJOKERTO,JAWA TIMUR,61326,HEALTH PUBLIC CENTRE (PUSKESMAS),U-DR-08C,UPCNT 08C,LUAR KOTA
SBY,179899,"JL. LINGKAR TIMUR KM 5,5 SDA 61232  KAWASAN PERGUDANGAN & INDUSTRI SAFE&LOCK BLOK AP-6516, 17&18 GEBANG-SIDOARJO",-7.48100039999999,112.7926759,BULU SIDOKARE,SIDOARJO,JAWA TIMUR,61216,PHARMACY CHAIN (CHN),P-DR-03A,PERI 03A,PINGGIRAN KOTA
SBY,179900,JL. BASUKI RAHMAD NO 8 - 12  TUNJUNGAN PLAZA LT 1 UNIT 1 KEMBANGAN SELATAN KEMBANGAN,-6.1866784,106.7441048,EMBONG KALIASIN,SURABAYA,JAWA TIMUR,60271,MODERN KEY ACCOUNT (NKA),P-DR-02A,PERI 02A,PINGGIRAN KOTA
SBY,179901,EAST COAST CENTER  PAKUWON CITY UNIT 3 NO 01  JL. KEJAWAN PUTIH MUTIARA NO 17 KEMBANGAN SELATAN KEMBANGAN,-6.1866784,106.7441048,KEJAWANPUTIH TAMBAK,SURABAYA,JAWA TIMUR,60112,MODERN KEY ACCOUNT (NKA),B-DR-07A,BASE 07A,DALAM KOTA
SBY,179902,GRANDCITY MALL LT 2 UNIT B 10 -12  JL. GUBENG POJOK NO 1 KUSUMA BANGSA KEMBANGAN SELATAN KEMBANGAN,-7.278219,112.7558887,GUBENG,SURABAYA,JAWA TIMUR,60281,MODERN KEY ACCOUNT (NKA),B-DR-07A,BASE 07A,DALAM KOTA
SBY,179903,SUPERMALL PAKUWON LT. 1 UNIT 58 B  JL. PUNCAK INDAH LONTAR NO 2 KEMBANGAN SELATAN KEMBANGAN,-6.1866784,106.7441048,WIYUNG,SURABAYA,JAWA TIMUR,60228,MODERN KEY ACCOUNT (NKA),P-DR-02A,PERI 02A,PINGGIRAN KOTA
SBY,179925,JL TENGGUMUNG WETAN I NO.14 WONOKUSUMO,-7.219538,112.759089,WONOKUSUMO,SURABAYA,JAWA TIMUR,60154,PHARMACY CHAIN (CHN),P-DR-03B,PERI 03B,PINGGIRAN KOTA
SBY,180014,JL. TAMBAK REJO NO 84 TAMBAK REJO - TAMBAK SARI,-7.2454498,112.7586066,TAMBAKSARI,SURABAYA,JAWA TIMUR,60136,MODERN INDEPENDENT (MTI),B-DR-07A,BASE 07A,DALAM KOTA
SBY,180015,JL. KEJAWAN PUTIH TAMBAK 91 B - 91C KEJAWAN PUTIH TAMBAK - MULYOREJO,-7.2826929,112.8028247,MULYOREJO,SURABAYA,JAWA TIMUR,60115,MODERN INDEPENDENT (MTI),B-DR-07A,BASE 07A,DALAM KOTA
SBY,180016,JL. KH. HASBULLAH NO 64 TAMBAK REJO JOMBANG _JOMBANG TAMBAK REJO,-7.5252601,112.2333534,JOMBANG,JOMBANG,JAWA TIMUR,61415,MODERN INDEPENDENT (MTI),U-DR-09C,UPCNT 09C,LUAR KOTA
SBY,180040,JL. KLAMPIS SEMOLO TIMUR NO. 12 E  SURABAYA SEMOLOWARU-SUKOLILO,-7.297126,112.7794321,SUKOLILO,SURABAYA,JAWA TIMUR,60122,GT OTHERS TRADITIONAL,B-DR-07A,BASE 07A,DALAM KOTA
SBY,180060,JL. SIMOLAWANG BARU I NO. 20 SIMOKERTO-SIMOKERTO,-7.2372669,112.751528,SIMOKERTO,SURABAYA,JAWA TIMUR,60143,PBF REGULAR,B-DR-06A,BASE 06A,DALAM KOTA
SBY,180065,JL KAPUAS NO.49 KEPUTRAN - TEGALSARI,-7.2889079,112.7367515,TEGALSARI,SURABAYA,JAWA TIMUR,60262,PHARMACY REGULAR (REG),P-DR-02B,PERI 02B,PINGGIRAN KOTA
SBY,180068,JL HAYAM WURUK NO.365 GEDONGOMBO - SEMANDING,-6.911923,112.0647185,SEMANDING,TUBAN,JAWA TIMUR,62381,PHARMACY REGULAR (REG),U-DR-11B,UPCNT 11B,LUAR KOTA
SBY,180078,TAMAN PONDOK JATI C-08 RT.21 RW.004 GELURAN TAMAN SIDOARJO JAWA TIMUR GELURAN,-7.368963,112.6957798,TAMAN,SIDOARJO,JAWA TIMUR,61257,GT OTHERS TRADITIONAL,P-DR-03A,PERI 03A,PINGGIRAN KOTA
SBY,180082,JL. AIRLANGGA NO 31-33 AIRLANGGA-GUBENG,-7.2705812,112.7588881,AIRLANGGA,SURABAYA,JAWA TIMUR,60286,GOV. INST OTHERS,B-DR-03A,BASE 03A,DALAM KOTA
SBY,180105,"JL. RAYA ABAR ABIR NO. 5, RT. 001/RW. 001 ABAR ABIR-BUNGAH",-7.03075159999999,112.5706982,DUPAK,SURABAYA,JAWA TIMUR,60179,VET COMPANION,U-DR-07A,UPCNT 07A,LUAR KOTA
SBY,180128,JL. GADUNG NO. 1 MARGOREJO-WONOKROMO,-7.30753549999999,112.7364754,MARGOREJO,SURABAYA,JAWA TIMUR,60238,PARAMEDIC,P-DR-01B,PERI 01B,PINGGIRAN KOTA
SBY,180129,JL. HALMAHERA NO. 40 KALIWUNGU - JOMBANG,-7.5593571,112.2389955,KALIWUNGU,JOMBANG,JAWA TIMUR,61419,GENERAL CLINIC (GEN),U-DR-09C,UPCNT 09C,LUAR KOTA
SBY,180133,JL. GADUNG NO. 1 MARGOREJO-WONOKROMO,-7.30753549999999,112.7364754,MARGOREJO,SURABAYA,JAWA TIMUR,60238,PARAMEDIC,B-DR-02A,BASE 02A,DALAM KOTA
SBY,180134,JL. GADUNG NO. 1 MARGOREJO-WONOKROMO,-7.30753549999999,112.7364754,MARGOREJO,SURABAYA,JAWA TIMUR,60238,PARAMEDIC,B-DR-02A,BASE 02A,DALAM KOTA
SBY,180187,JL RAYA MADE 124 RT.03 RW.02 MADE,-7.1156594,112.414809,TUMENGGUNGAN,LAMONGAN,JAWA TIMUR,62214,PHARMACY REGULAR (REG),U-DR-13B,UPCNT 13B,LUAR KOTA
SBY,180188,JL PASIR PUTIH NO.77 ROJODADI - CAMPUREJO,-6.8909109,112.4625815,PANCENG,GRESIK,JAWA TIMUR,61156,PHARMACY REGULAR (REG),U-DR-13B,UPCNT 13B,LUAR KOTA
SBY,180189,DESA PELEMWATU RT.004 RW.002 MENGANTI,-7.2779039,112.5811277,MENGANTI,GRESIK,JAWA TIMUR,61174,PHARMACY REGULAR (REG),U-DR-14B,UPCNT 14B,LUAR KOTA
SBY,180236,JL EMBONG MALANG NO 7 - 21 KALIASIN - EMBONG MALANG,-7.26280459999999,112.7396621,EMBONG KALIASIN,SURABAYA,JAWA TIMUR,60271,PHARMACY CHAIN (CHN),P-DR-02A,PERI 02A,PINGGIRAN KOTA
SBY,180240,"SUKOSEMOLO TENGAH 3/R-40, RT 005 / RW 011 SEMOLOWARU-SUKOLILO",-7.30148079999999,112.7792692,SEMOLO WARU,SURABAYA,JAWA TIMUR,60119,OTH SPREADING,P-DR-02B,PERI 02B,PINGGIRAN KOTA
